,pw,x1,x2
0,1,4,1
1,1,6,2
2,1,8,3
3,1,2,4
4,1,7,5
5,1,1,6
6,1,3,7
7,1,5,8
8,2,3,1
9,2,5,2
10,2,2,3
11,2,8,4
12,2,1,5
13,2,7,6
14,2,4,7
15,2,6,8
16,3,5,1
17,3,3,2
18,3,1,3
19,3,7,4
20,3,2,5
21,3,8,6
22,3,6,7
23,3,4,8
24,4,6,1
25,4,4,2
26,4,7,3
27,4,1,4
28,4,8,5
29,4,2,6
30,4,5,7
31,4,3,8
32,5,5,1
33,5,3,2
34,5,1,3
35,5,6,4
36,5,8,5
37,5,2,6
38,5,4,7
39,5,7,8
40,6,4,1
41,6,6,2
42,6,8,3
43,6,3,4
44,6,1,5
45,6,7,6
46,6,5,7
47,6,2,8
48,7,5,1
49,7,7,2
50,7,1,3
51,7,3,4
52,7,8,5
53,7,6,6
54,7,4,7
55,7,2,8
56,8,8,1
57,8,3,2
58,8,1,3
59,8,6,4
60,8,2,5
61,8,5,6
62,8,7,7
63,8,4,8
64,9,4,1
65,9,7,2
66,9,3,3
67,9,8,4
68,9,2,5
69,9,5,6
70,9,1,7
71,9,6,8
72,10,6,1
73,10,3,2
74,10,7,3
75,10,2,4
76,10,8,5
77,10,5,6
78,10,1,7
79,10,4,8
80,11,7,1
81,11,3,2
82,11,1,3
83,11,6,4
84,11,8,5
85,11,5,6
86,11,2,7
87,11,4,8
88,12,2,1
89,12,7,2
90,12,3,3
91,12,6,4
92,12,8,5
93,12,5,6
94,12,1,7
95,12,4,8
96,13,2,1
97,13,6,2
98,13,8,3
99,13,3,4
100,13,1,5
101,13,4,6
102,13,7,7
103,13,5,8
104,14,1,1
105,14,6,2
106,14,8,3
107,14,3,4
108,14,7,5
109,14,4,6
110,14,2,7
111,14,5,8
112,15,3,1
113,15,6,2
114,15,2,3
115,15,7,4
116,15,1,5
117,15,4,6
118,15,8,7
119,15,5,8
120,16,7,1
121,16,2,2
122,16,6,3
123,16,3,4
124,16,1,5
125,16,4,6
126,16,8,7
127,16,5,8
128,17,5,1
129,17,2,2
130,17,6,3
131,17,1,4
132,17,7,5
133,17,4,6
134,17,8,7
135,17,3,8
136,18,4,1
137,18,2,2
138,18,8,3
139,18,6,4
140,18,1,5
141,18,3,6
142,18,5,7
143,18,7,8
144,19,1,1
145,19,7,2
146,19,5,3
147,19,8,4
148,19,2,5
149,19,4,6
150,19,6,7
151,19,3,8
152,20,4,1
153,20,1,2
154,20,5,3
155,20,8,4
156,20,2,5
157,20,7,6
158,20,3,7
159,20,6,8
160,21,8,1
161,21,2,2
162,21,5,3
163,21,3,4
164,21,1,5
165,21,7,6
166,21,4,7
167,21,6,8
168,22,4,1
169,22,8,2
170,22,5,3
171,22,3,4
172,22,1,5
173,22,7,6
174,22,2,7
175,22,6,8
176,23,4,1
177,23,7,2
178,23,5,3
179,23,3,4
180,23,1,5
181,23,6,6
182,23,8,7
183,23,2,8
184,24,6,1
185,24,3,2
186,24,5,3
187,24,7,4
188,24,1,5
189,24,4,6
190,24,2,7
191,24,8,8
192,25,6,1
193,25,3,2
194,25,5,3
195,25,8,4
196,25,1,5
197,25,4,6
198,25,2,7
199,25,7,8
200,26,2,1
201,26,7,2
202,26,5,3
203,26,8,4
204,26,1,5
205,26,4,6
206,26,6,7
207,26,3,8
208,27,6,1
209,27,1,2
210,27,5,3
211,27,2,4
212,27,8,5
213,27,3,6
214,27,7,7
215,27,4,8
216,28,4,1
217,28,2,2
218,28,7,3
219,28,3,4
220,28,6,5
221,28,8,6
222,28,1,7
223,28,5,8
224,29,4,1
225,29,2,2
226,29,7,3
227,29,3,4
228,29,6,5
229,29,8,6
230,29,5,7
231,29,1,8
232,30,8,1
233,30,4,2
234,30,1,3
235,30,3,4
236,30,6,5
237,30,2,6
238,30,7,7
239,30,5,8
240,31,4,1
241,31,8,2
242,31,1,3
243,31,3,4
244,31,6,5
245,31,2,6
246,31,7,7
247,31,5,8
248,32,7,1
249,32,1,2
250,32,3,3
251,32,8,4
252,32,6,5
253,32,4,6
254,32,2,7
255,32,5,8
256,33,3,1
257,33,7,2
258,33,2,3
259,33,8,4
260,33,6,5
261,33,4,6
262,33,1,7
263,33,5,8
264,34,3,1
265,34,5,2
266,34,2,3
267,34,8,4
268,34,6,5
269,34,4,6
270,34,7,7
271,34,1,8
272,35,7,1
273,35,5,2
274,35,3,3
275,35,1,4
276,35,6,5
277,35,8,6
278,35,2,7
279,35,4,8
280,36,4,1
281,36,1,2
282,36,5,3
283,36,8,4
284,36,6,5
285,36,3,6
286,36,7,7
287,36,2,8
288,37,7,1
289,37,4,2
290,37,2,3
291,37,8,4
292,37,6,5
293,37,1,6
294,37,3,7
295,37,5,8
296,38,4,1
297,38,7,2
298,38,5,3
299,38,2,4
300,38,6,5
301,38,1,6
302,38,3,7
303,38,8,8
304,39,4,1
305,39,2,2
306,39,5,3
307,39,8,4
308,39,6,5
309,39,1,6
310,39,3,7
311,39,7,8
312,40,6,1
313,40,4,2
314,40,7,3
315,40,1,4
316,40,3,5
317,40,5,6
318,40,2,7
319,40,8,8
320,41,2,1
321,41,8,2
322,41,6,3
323,41,1,4
324,41,3,5
325,41,5,6
326,41,7,7
327,41,4,8
328,42,6,1
329,42,2,2
330,42,7,3
331,42,1,4
332,42,3,5
333,42,5,6
334,42,8,7
335,42,4,8
336,43,2,1
337,43,5,2
338,43,7,3
339,43,1,4
340,43,3,5
341,43,8,6
342,43,6,7
343,43,4,8
344,44,2,1
345,44,4,2
346,44,6,3
347,44,8,4
348,44,3,5
349,44,1,6
350,44,7,7
351,44,5,8
352,45,1,1
353,45,5,2
354,45,8,3
355,45,6,4
356,45,3,5
357,45,7,6
358,45,2,7
359,45,4,8
360,46,5,1
361,46,1,2
362,46,8,3
363,46,6,4
364,46,3,5
365,46,7,6
366,46,2,7
367,46,4,8
368,47,5,1
369,47,7,2
370,47,2,3
371,47,6,4
372,47,3,5
373,47,1,6
374,47,4,7
375,47,8,8
376,48,5,1
377,48,7,2
378,48,2,3
379,48,6,4
380,48,3,5
381,48,1,6
382,48,8,7
383,48,4,8
384,49,3,1
385,49,6,2
386,49,4,3
387,49,1,4
388,49,8,5
389,49,5,6
390,49,7,7
391,49,2,8
392,50,3,1
393,50,6,2
394,50,4,3
395,50,2,4
396,50,8,5
397,50,5,6
398,50,7,7
399,50,1,8
400,51,5,1
401,51,1,2
402,51,4,3
403,51,6,4
404,51,8,5
405,51,2,6
406,51,7,7
407,51,3,8
408,52,5,1
409,52,2,2
410,52,4,3
411,52,6,4
412,52,8,5
413,52,3,6
414,52,1,7
415,52,7,8
416,53,1,1
417,53,7,2
418,53,4,3
419,53,6,4
420,53,8,5
421,53,2,6
422,53,5,7
423,53,3,8
424,54,8,1
425,54,2,2
426,54,4,3
427,54,1,4
428,54,7,5
429,54,5,6
430,54,3,7
431,54,6,8
432,55,7,1
433,55,2,2
434,55,4,3
435,55,1,4
436,55,8,5
437,55,5,6
438,55,3,7
439,55,6,8
440,56,3,1
441,56,8,2
442,56,4,3
443,56,7,4
444,56,1,5
445,56,6,6
446,56,2,7
447,56,5,8
448,57,5,1
449,57,8,2
450,57,4,3
451,57,1,4
452,57,3,5
453,57,6,6
454,57,2,7
455,57,7,8
456,58,5,1
457,58,2,2
458,58,4,3
459,58,7,4
460,58,3,5
461,58,8,6
462,58,6,7
463,58,1,8
464,59,5,1
465,59,7,2
466,59,4,3
467,59,1,4
468,59,3,5
469,59,8,6
470,59,6,7
471,59,2,8
472,60,5,1
473,60,8,2
474,60,4,3
475,60,1,4
476,60,7,5
477,60,2,6
478,60,6,7
479,60,3,8
480,61,4,1
481,61,6,2
482,61,1,3
483,61,5,4
484,61,2,5
485,61,8,6
486,61,3,7
487,61,7,8
488,62,7,1
489,62,4,2
490,62,2,3
491,62,5,4
492,62,8,5
493,62,1,6
494,62,3,7
495,62,6,8
496,63,4,1
497,63,2,2
498,63,8,3
499,63,5,4
500,63,7,5
501,63,1,6
502,63,3,7
503,63,6,8
504,64,4,1
505,64,8,2
506,64,1,3
507,64,5,4
508,64,7,5
509,64,2,6
510,64,6,7
511,64,3,8
512,65,3,1
513,65,6,2
514,65,2,3
515,65,5,4
516,65,8,5
517,65,1,6
518,65,7,7
519,65,4,8
520,66,6,1
521,66,4,2
522,66,1,3
523,66,5,4
524,66,8,5
525,66,2,6
526,66,7,7
527,66,3,8
528,67,4,1
529,67,2,2
530,67,7,3
531,67,5,4
532,67,1,5
533,67,8,6
534,67,6,7
535,67,3,8
536,68,3,1
537,68,1,2
538,68,7,3
539,68,5,4
540,68,8,5
541,68,2,6
542,68,4,7
543,68,6,8
544,69,3,1
545,69,7,2
546,69,2,3
547,69,8,4
548,69,5,5
549,69,1,6
550,69,4,7
551,69,6,8
552,70,4,1
553,70,7,2
554,70,1,3
555,70,8,4
556,70,5,5
557,70,2,6
558,70,6,7
559,70,3,8
560,71,6,1
561,71,3,2
562,71,1,3
563,71,7,4
564,71,5,5
565,71,8,6
566,71,2,7
567,71,4,8
568,72,3,1
569,72,6,2
570,72,8,3
571,72,1,4
572,72,5,5
573,72,7,6
574,72,2,7
575,72,4,8
576,73,6,1
577,73,3,2
578,73,1,3
579,73,8,4
580,73,5,5
581,73,2,6
582,73,4,7
583,73,7,8
584,74,7,1
585,74,3,2
586,74,8,3
587,74,2,4
588,74,5,5
589,74,1,6
590,74,6,7
591,74,4,8
592,75,6,1
593,75,4,2
594,75,2,3
595,75,8,4
596,75,5,5
597,75,7,6
598,75,1,7
599,75,3,8
600,76,3,1
601,76,6,2
602,76,2,3
603,76,7,4
604,76,5,5
605,76,1,6
606,76,8,7
607,76,4,8
608,77,6,1
