,pw,x1,x2,x3
127,6,"""1_D""","""2_A""","""<"""
128,6,"""1_E""","""2_A""","""<"""
129,6,"""1_A""","""2_B""",""">"""
130,6,"""1_A""","""2_D""",""">"""
131,6,"""1_B""","""2_D""","""!"""
132,6,"""1_B""","""2_F""","""!"""
133,6,"""1_B""","""2_G""","""!"""
134,6,"""1_C""","""2_B""","""!"""
135,6,"""1_C""","""2_D""","""!"""
136,6,"""1_D""","""2_B""","""!"""
137,6,"""1_D""","""2_F""","""!"""
138,6,"""1_D""","""2_G""","""!"""
139,6,"""1_E""","""2_B""","""!"""
140,6,"""1_E""","""2_D""","""!"""
141,6,"""1_B""","""2_B""","""="""
142,6,"""1_D""","""2_D""","""="""
143,6,"""1_A""","""2_A""","""<"""
144,6,"""1_A""","""2_F""","""o"""
145,6,"""1_C""","""2_F""","""o"""
146,6,"""1_C""","""2_G""","""o"""
147,6,"""1_E""","""2_F""","""o"""
148,6,"""1_E""","""2_G""","""o"""
149,6,"""1_A""","""2_G""",""">"""
150,7,"""1_B""","""2_A""","""<"""
151,7,"""1_C""","""2_A""","""<"""
152,7,"""1_D""","""2_A""","""<"""
153,7,"""1_E""","""2_A""","""<"""
154,7,"""1_A""","""2_B""",""">"""
155,7,"""1_A""","""2_D""",""">"""
156,7,"""1_B""","""2_D""","""!"""
157,7,"""1_B""","""2_F""","""!"""
158,7,"""1_B""","""2_G""","""!"""
159,7,"""1_C""","""2_B""","""!"""
160,7,"""1_C""","""2_D""","""!"""
161,7,"""1_D""","""2_B""","""!"""
162,7,"""1_D""","""2_F""","""!"""
163,7,"""1_D""","""2_G""","""!"""
164,7,"""1_E""","""2_B""","""!"""
165,7,"""1_E""","""2_D""","""!"""
166,7,"""1_B""","""2_B""","""="""
167,7,"""1_D""","""2_D""","""="""
168,7,"""1_A""","""2_A""","""<"""
169,7,"""1_A""","""2_F""","""o"""
170,7,"""1_A""","""2_G""","""o"""
171,7,"""1_C""","""2_F""","""o"""
172,7,"""1_C""","""2_G""","""o"""
173,7,"""1_E""","""2_F""","""o"""
174,7,"""1_E""","""2_G""","""o"""
