,pw,x1,x2,x3
0,1,cCEN_USA,cNDC_USA,"""="""
1,1,cCEN_West,cNDC_USA,"""<"""
2,1,cCEN_South,cNDC_USA,"""<"""
3,1,cCEN_Northeast,cNDC_USA,"""<"""
4,1,cCEN_Northeast,cNDC_Northeast,"""<"""
5,1,cCEN_Midwest,cNDC_USA,"""<"""
6,1,cCEN_USA,cNDC_Southwest,""">"""
7,1,cCEN_USA,cNDC_Midwest,""">"""
8,1,cCEN_USA,cNDC_Southeast,""">"""
9,1,cCEN_USA,cNDC_West,""">"""
10,1,cCEN_USA,cNDC_Northeast,""">"""
11,1,cCEN_South,cNDC_Southeast,""">"""
12,1,cCEN_West,cNDC_West,""">"""
13,1,cCEN_South,cNDC_Southwest,"""><"""
14,1,cCEN_South,cNDC_Midwest,"""><"""
15,1,cCEN_South,cNDC_Northeast,"""><"""
16,1,cCEN_Midwest,cNDC_Southwest,"""><"""
17,1,cCEN_Midwest,cNDC_Midwest,"""><"""
18,1,cCEN_West,cNDC_Midwest,"""><"""
19,1,cCEN_Midwest,cNDC_Northeast,"""><"""
20,1,cCEN_South,cNDC_West,"""!"""
21,1,cCEN_West,cNDC_Southwest,"""!"""
22,1,cCEN_West,cNDC_Southeast,"""!"""
23,1,cCEN_Northeast,cNDC_West,"""!"""
24,1,cCEN_Northeast,cNDC_Southeast,"""!"""
25,1,cCEN_Northeast,cNDC_Midwest,"""!"""
26,1,cCEN_Northeast,cNDC_Southwest,"""!"""
27,1,cCEN_Midwest,cNDC_West,"""!"""
28,1,cCEN_Midwest,cNDC_Southeast,"""!"""
29,1,cCEN_West,cNDC_Northeast,"""!"""
30,2,cCEN_USA,cNDC_USA,"""="""
31,2,cCEN_West,cNDC_USA,"""<"""
32,2,cCEN_South,cNDC_USA,"""<"""
33,2,cCEN_Northeast,cNDC_USA,"""<"""
34,2,cCEN_Northeast,cNDC_Northeast,"""<"""
35,2,cCEN_Midwest,cNDC_USA,"""<"""
36,2,cCEN_USA,cNDC_Southwest,""">"""
37,2,cCEN_USA,cNDC_Midwest,""">"""
38,2,cCEN_USA,cNDC_Southeast,""">"""
39,2,cCEN_USA,cNDC_West,""">"""
40,2,cCEN_USA,cNDC_Northeast,""">"""
41,2,cCEN_South,cNDC_Southeast,""">"""
42,2,cCEN_West,cNDC_West,""">"""
43,2,cCEN_South,cNDC_Southwest,"""><"""
44,2,cCEN_South,cNDC_Midwest,"""><"""
45,2,cCEN_South,cNDC_Northeast,"""><"""
46,2,cCEN_Midwest,cNDC_Southwest,"""><"""
47,2,cCEN_West,cNDC_Midwest,"""><"""
48,2,cCEN_Midwest,cNDC_Northeast,"""><"""
49,2,cCEN_South,cNDC_West,"""!"""
50,2,cCEN_Midwest,cNDC_Midwest,"""!"""
51,2,cCEN_West,cNDC_Southwest,"""!"""
52,2,cCEN_West,cNDC_Southeast,"""!"""
53,2,cCEN_Northeast,cNDC_West,"""!"""
54,2,cCEN_Northeast,cNDC_Southeast,"""!"""
55,2,cCEN_Northeast,cNDC_Midwest,"""!"""
56,2,cCEN_Northeast,cNDC_Southwest,"""!"""
57,2,cCEN_Midwest,cNDC_West,"""!"""
58,2,cCEN_Midwest,cNDC_Southeast,"""!"""
59,2,cCEN_West,cNDC_Northeast,"""!"""
60,3,cCEN_USA,cNDC_USA,"""="""
61,3,cCEN_West,cNDC_USA,"""<"""
62,3,cCEN_South,cNDC_USA,"""<"""
63,3,cCEN_Northeast,cNDC_USA,"""<"""
64,3,cCEN_Northeast,cNDC_Northeast,"""<"""
65,3,cCEN_Midwest,cNDC_USA,"""<"""
66,3,cCEN_USA,cNDC_Southwest,""">"""
67,3,cCEN_USA,cNDC_Midwest,""">"""
68,3,cCEN_USA,cNDC_Southeast,""">"""
69,3,cCEN_USA,cNDC_West,""">"""
70,3,cCEN_USA,cNDC_Northeast,""">"""
71,3,cCEN_South,cNDC_Southeast,""">"""
72,3,cCEN_West,cNDC_West,""">"""
73,3,cCEN_South,cNDC_Southwest,"""><"""
74,3,cCEN_South,cNDC_Midwest,"""><"""
75,3,cCEN_South,cNDC_Northeast,"""><"""
76,3,cCEN_Midwest,cNDC_Southwest,"""><"""
77,3,cCEN_Midwest,cNDC_Midwest,"""><"""
78,3,cCEN_West,cNDC_Midwest,"""><"""
79,3,cCEN_South,cNDC_West,"""!"""
80,3,cCEN_West,cNDC_Southwest,"""!"""
81,3,cCEN_West,cNDC_Southeast,"""!"""
82,3,cCEN_Northeast,cNDC_West,"""!"""
83,3,cCEN_Northeast,cNDC_Southeast,"""!"""
84,3,cCEN_Northeast,cNDC_Midwest,"""!"""
85,3,cCEN_Northeast,cNDC_Southwest,"""!"""
86,3,cCEN_Midwest,cNDC_Northeast,"""!"""
87,3,cCEN_Midwest,cNDC_West,"""!"""
88,3,cCEN_Midwest,cNDC_Southeast,"""!"""
89,3,cCEN_West,cNDC_Northeast,"""!"""
90,4,cCEN_USA,cNDC_USA,"""="""
91,4,cCEN_West,cNDC_USA,"""<"""
92,4,cCEN_South,cNDC_USA,"""<"""
93,4,cCEN_Midwest,cNDC_Southwest,"""<"""
94,4,cCEN_Northeast,cNDC_USA,"""<"""
95,4,cCEN_Northeast,cNDC_Northeast,"""<"""
96,4,cCEN_Midwest,cNDC_USA,"""<"""
97,4,cCEN_USA,cNDC_Southwest,""">"""
98,4,cCEN_USA,cNDC_Midwest,""">"""
99,4,cCEN_USA,cNDC_Southeast,""">"""
100,4,cCEN_USA,cNDC_West,""">"""
101,4,cCEN_USA,cNDC_Northeast,""">"""
102,4,cCEN_South,cNDC_Southeast,""">"""
103,4,cCEN_West,cNDC_West,""">"""
104,4,cCEN_South,cNDC_Southwest,"""><"""
105,4,cCEN_South,cNDC_Midwest,"""><"""
106,4,cCEN_South,cNDC_Northeast,"""><"""
107,4,cCEN_West,cNDC_Midwest,"""><"""
108,4,cCEN_South,cNDC_West,"""!"""
109,4,cCEN_Midwest,cNDC_Midwest,"""!"""
110,4,cCEN_West,cNDC_Southwest,"""!"""
111,4,cCEN_West,cNDC_Southeast,"""!"""
112,4,cCEN_Northeast,cNDC_West,"""!"""
113,4,cCEN_Northeast,cNDC_Southeast,"""!"""
114,4,cCEN_Northeast,cNDC_Midwest,"""!"""
115,4,cCEN_Northeast,cNDC_Southwest,"""!"""
116,4,cCEN_Midwest,cNDC_Northeast,"""!"""
117,4,cCEN_Midwest,cNDC_West,"""!"""
118,4,cCEN_Midwest,cNDC_Southeast,"""!"""
119,4,cCEN_West,cNDC_Northeast,"""!"""
120,5,cCEN_USA,cNDC_USA,"""="""
121,5,cCEN_West,cNDC_USA,"""<"""
122,5,cCEN_South,cNDC_USA,"""<"""
123,5,cCEN_Northeast,cNDC_USA,"""<"""
124,5,cCEN_Northeast,cNDC_Northeast,"""<"""
125,5,cCEN_Midwest,cNDC_USA,"""<"""
126,5,cCEN_USA,cNDC_Southwest,""">"""
127,5,cCEN_USA,cNDC_Midwest,""">"""
128,5,cCEN_USA,cNDC_Southeast,""">"""
129,5,cCEN_USA,cNDC_West,""">"""
130,5,cCEN_USA,cNDC_Northeast,""">"""
131,5,cCEN_South,cNDC_Southeast,""">"""
132,5,cCEN_West,cNDC_West,""">"""
133,5,cCEN_South,cNDC_Southwest,"""><"""
134,5,cCEN_South,cNDC_Northeast,"""><"""
135,5,cCEN_Midwest,cNDC_Southwest,"""><"""
136,5,cCEN_Midwest,cNDC_Midwest,"""><"""
137,5,cCEN_West,cNDC_Midwest,"""><"""
138,5,cCEN_Midwest,cNDC_Northeast,"""><"""
139,5,cCEN_South,cNDC_Midwest,"""!"""
140,5,cCEN_South,cNDC_West,"""!"""
141,5,cCEN_West,cNDC_Southwest,"""!"""
142,5,cCEN_West,cNDC_Southeast,"""!"""
143,5,cCEN_Northeast,cNDC_West,"""!"""
144,5,cCEN_Northeast,cNDC_Southeast,"""!"""
145,5,cCEN_Northeast,cNDC_Midwest,"""!"""
146,5,cCEN_Northeast,cNDC_Southwest,"""!"""
147,5,cCEN_Midwest,cNDC_West,"""!"""
148,5,cCEN_Midwest,cNDC_Southeast,"""!"""
149,5,cCEN_West,cNDC_Northeast,"""!"""
150,6,cCEN_USA,cNDC_USA,"""="""
151,6,cCEN_West,cNDC_USA,"""<"""
152,6,cCEN_South,cNDC_USA,"""<"""
153,6,cCEN_Northeast,cNDC_USA,"""<"""
154,6,cCEN_Northeast,cNDC_Northeast,"""<"""
155,6,cCEN_Midwest,cNDC_USA,"""<"""
156,6,cCEN_USA,cNDC_Southwest,""">"""
157,6,cCEN_USA,cNDC_Midwest,""">"""
158,6,cCEN_USA,cNDC_Southeast,""">"""
159,6,cCEN_USA,cNDC_West,""">"""
160,6,cCEN_USA,cNDC_Northeast,""">"""
161,6,cCEN_South,cNDC_Southeast,""">"""
162,6,cCEN_West,cNDC_Midwest,""">"""
163,6,cCEN_West,cNDC_West,""">"""
164,6,cCEN_South,cNDC_Southwest,"""><"""
165,6,cCEN_South,cNDC_Northeast,"""><"""
166,6,cCEN_Midwest,cNDC_Southwest,"""><"""
167,6,cCEN_Midwest,cNDC_Northeast,"""><"""
168,6,cCEN_South,cNDC_Midwest,"""!"""
169,6,cCEN_South,cNDC_West,"""!"""
170,6,cCEN_Midwest,cNDC_Midwest,"""!"""
171,6,cCEN_West,cNDC_Southwest,"""!"""
172,6,cCEN_West,cNDC_Southeast,"""!"""
173,6,cCEN_Northeast,cNDC_West,"""!"""
174,6,cCEN_Northeast,cNDC_Southeast,"""!"""
175,6,cCEN_Northeast,cNDC_Midwest,"""!"""
176,6,cCEN_Northeast,cNDC_Southwest,"""!"""
177,6,cCEN_Midwest,cNDC_West,"""!"""
178,6,cCEN_Midwest,cNDC_Southeast,"""!"""
179,6,cCEN_West,cNDC_Northeast,"""!"""
180,7,cCEN_USA,cNDC_USA,"""="""
181,7,cCEN_West,cNDC_USA,"""<"""
182,7,cCEN_South,cNDC_USA,"""<"""
183,7,cCEN_Northeast,cNDC_USA,"""<"""
184,7,cCEN_Northeast,cNDC_Northeast,"""<"""
185,7,cCEN_Midwest,cNDC_USA,"""<"""
186,7,cCEN_USA,cNDC_Southwest,""">"""
187,7,cCEN_USA,cNDC_Midwest,""">"""
188,7,cCEN_USA,cNDC_Southeast,""">"""
189,7,cCEN_USA,cNDC_West,""">"""
190,7,cCEN_USA,cNDC_Northeast,""">"""
191,7,cCEN_South,cNDC_Southeast,""">"""
192,7,cCEN_West,cNDC_West,""">"""
