,pw,x1,x2,x3
0,1,cT2_C,0,0
1,1,cT2_B,0,1
2,1,cT1_c,1,0
3,1,cT1_b,1,1
4,2,cT2_C,0,0
5,2,cT2_B,0,1
6,2,cT1_c,1,0
7,2,cT1_b,1,1
8,3,cT2_C,0,0
9,3,cT2_B,0,1
10,3,cT1_c,1,0
11,3,cT1_b,1,1
12,4,cT2_C,0,0
13,4,cT2_B,0,1
14,4,cT1_c,1,0
15,4,cT1_b,1,1
16,5,cT2_C,0,0
17,5,cT2_B,0,1
18,5,cT1_c,1,0
19,5,cT1_b,1,1
20,6,cT2_C,0,0
21,6,cT2_B,0,1
22,6,cT1_c,1,0
23,6,cT1_b,1,1
24,7,cT2_C,0,0
25,7,cT2_B,0,1
26,7,cT1_c,1,0
27,7,cT1_b,1,1
