,pw,x1
248,23,nNDC_Southeast
249,23,nNDC_Southwest
250,23,nNDC_West
251,23,cCEN_USA
252,23,nNDC_USA
253,24,cCEN_Northeast
254,24,cCEN_Midwest
255,24,cCEN_South
256,24,cCEN_West
257,24,nNDC_Midwest
258,24,nNDC_Northeast
259,24,nNDC_Southeast
260,24,nNDC_Southwest
261,24,nNDC_West
262,24,cCEN_USA
263,24,nNDC_USA
