,pw,x1
126,3,cT1_SUV_not_cT2_SUV_Audi
127,3,cT1_SUV__cT2_SUV_Audi
128,3,not_cT1_SUV__cT2_SUV_Audi
129,3,cT1_SUV_not_cT2_Audi
130,3,cT1_SUV__cT2_Audi
131,3,not_cT1_SUV__cT2_Audi
132,3,cT1_Sedan_not_cT2_SUV_BMW
133,3,cT1_Sedan__cT2_SUV_BMW
134,3,not_cT1_Sedan__cT2_SUV_BMW
135,3,cT1_Sedan_not_cT2_BMW
136,3,cT1_Sedan__cT2_BMW
137,3,not_cT1_Sedan__cT2_BMW
138,3,cT1_Sedan_not_cT2_Sedan_Audi
139,3,cT1_Sedan__cT2_Sedan_Audi
140,3,not_cT1_Sedan__cT2_Sedan_Audi
141,3,cT1_Sedan_not_cT2_SUV_Audi
142,3,cT1_Sedan__cT2_SUV_Audi
143,3,not_cT1_Sedan__cT2_SUV_Audi
144,3,cT1_Sedan_not_cT2_Audi
145,3,cT1_Sedan__cT2_Audi
146,3,not_cT1_Sedan__cT2_Audi
147,3,cT1_Sedan_Audi_not_cT2_SUV_BMW
148,3,cT1_Sedan_Audi__cT2_SUV_BMW
149,3,not_cT1_Sedan_Audi__cT2_SUV_BMW
150,3,cT1_Sedan_Audi_not_cT2_BMW
151,3,cT1_Sedan_Audi__cT2_BMW
152,3,not_cT1_Sedan_Audi__cT2_BMW
153,3,cT1_Sedan_Audi_not_cT2_Sedan_Audi
154,3,cT1_Sedan_Audi__cT2_Sedan_Audi
155,3,not_cT1_Sedan_Audi__cT2_Sedan_Audi
156,3,cT1_Sedan_Audi_not_cT2_SUV_Audi
157,3,cT1_Sedan_Audi__cT2_SUV_Audi
158,3,not_cT1_Sedan_Audi__cT2_SUV_Audi
159,3,cT1_Sedan_Audi_not_cT2_Audi
160,3,cT1_Sedan_Audi__cT2_Audi
161,3,not_cT1_Sedan_Audi__cT2_Audi
162,4,cT1_Wagon_not_cT2_SUV_BMW
163,4,cT1_Wagon__cT2_SUV_BMW
164,4,not_cT1_Wagon__cT2_SUV_BMW
165,4,cT1_Wagon_not_cT2_BMW
166,4,cT1_Wagon__cT2_BMW
167,4,not_cT1_Wagon__cT2_BMW
168,4,cT1_Wagon_not_cT2_Audi
169,4,cT1_Wagon__cT2_Audi
170,4,not_cT1_Wagon__cT2_Audi
171,4,cT1_SUV_not_cT2_SUV_BMW
172,4,cT1_SUV__cT2_SUV_BMW
173,4,not_cT1_SUV__cT2_SUV_BMW
174,4,cT1_SUV_not_cT2_BMW
175,4,cT1_SUV__cT2_BMW
176,4,not_cT1_SUV__cT2_BMW
177,4,cT1_SUV_not_cT2_Sedan_Audi
178,4,cT1_SUV__cT2_Sedan_Audi
179,4,not_cT1_SUV__cT2_Sedan_Audi
180,4,cT1_SUV_not_cT2_SUV_Audi
181,4,cT1_SUV__cT2_SUV_Audi
182,4,not_cT1_SUV__cT2_SUV_Audi
183,4,cT1_SUV_not_cT2_Audi
184,4,cT1_SUV__cT2_Audi
185,4,not_cT1_SUV__cT2_Audi
186,4,cT1_Sedan_not_cT2_SUV_BMW
187,4,cT1_Sedan__cT2_SUV_BMW
