,pw,x1,x2,x3
278,4,34,1,5
279,4,35,1,5
280,5,1,0,1
281,5,2,0,2
282,5,3,0,3
283,5,4,0,4
284,5,5,0,5
285,5,6,0,0
286,5,7,0,1
287,5,8,0,2
288,5,9,0,3
289,5,10,0,4
290,5,11,0,5
291,5,12,0,0
292,5,13,0,1
293,5,14,0,2
294,5,15,0,3
295,5,16,0,4
296,5,17,0,5
297,5,18,0,0
298,5,19,0,1
299,5,20,0,2
300,5,21,0,3
301,5,22,0,4
302,5,23,0,5
303,5,24,0,0
304,5,25,0,1
305,5,26,0,2
306,5,27,0,3
307,5,28,0,4
308,5,29,0,5
309,5,30,0,0
310,5,31,0,1
311,5,32,0,2
312,5,33,0,3
313,5,34,0,4
314,5,35,0,5
315,5,1,1,0
316,5,2,1,0
317,5,3,1,0
318,5,4,1,0
319,5,5,1,0
320,5,6,1,1
321,5,7,1,1
322,5,8,1,1
323,5,9,1,1
324,5,10,1,1
325,5,11,1,1
326,5,12,1,2
327,5,13,1,2
328,5,14,1,2
329,5,15,1,2
330,5,16,1,2
331,5,17,1,2
332,5,18,1,3
333,5,19,1,3
334,5,20,1,3
335,5,21,1,3
336,5,22,1,3
337,5,23,1,3
338,5,24,1,4
339,5,25,1,4
340,5,26,1,4
341,5,27,1,4
342,5,28,1,4
343,5,29,1,4
344,5,30,1,5
345,5,31,1,5
346,5,32,1,5
347,5,33,1,5
348,5,34,1,5
349,5,35,1,5
350,6,1,0,1
351,6,2,0,2
352,6,3,0,3
353,6,4,0,4
354,6,5,0,5
355,6,6,0,0
356,6,7,0,1
357,6,8,0,2
358,6,9,0,3
359,6,10,0,4
360,6,11,0,5
361,6,12,0,0
362,6,13,0,1
363,6,14,0,2
364,6,15,0,3
365,6,16,0,4
366,6,17,0,5
367,6,18,0,0
368,6,19,0,1
369,6,20,0,2
370,6,21,0,3
371,6,22,0,4
372,6,23,0,5
373,6,24,0,0
374,6,25,0,1
375,6,26,0,2
376,6,27,0,3
377,6,28,0,4
378,6,29,0,5
379,6,30,0,0
380,6,31,0,1
381,6,32,0,2
382,6,33,0,3
383,6,34,0,4
384,6,35,0,5
385,6,1,1,0
386,6,2,1,0
387,6,3,1,0
388,6,4,1,0
389,6,5,1,0
390,6,6,1,1
391,6,7,1,1
392,6,8,1,1
393,6,9,1,1
394,6,10,1,1
395,6,11,1,1
396,6,12,1,2
397,6,13,1,2
398,6,14,1,2
399,6,15,1,2
400,6,16,1,2
401,6,17,1,2
402,6,18,1,3
403,6,19,1,3
404,6,20,1,3
