,pw,x1,x2
0,1,5,g
1,1,1,b
2,1,2,r
3,1,3,g
4,1,4,r
5,2,1,g
6,2,5,b
7,2,2,r
8,2,3,g
9,2,4,r
10,3,5,g
11,3,1,y
12,3,2,r
13,3,3,g
14,3,4,r
15,4,5,b
16,4,1,y
17,4,2,r
18,4,3,g
19,4,4,r
20,5,1,g
21,5,5,y
22,5,2,r
23,5,3,g
24,5,4,r
25,6,1,b
26,6,5,y
27,6,2,r
28,6,3,g
29,6,4,r
30,7,1,g
31,7,5,y
32,7,2,b
33,7,3,g
34,7,4,r
35,8,5,g
36,8,1,y
37,8,2,b
38,8,3,g
39,8,4,r
40,9,1,g
41,9,5,b
42,9,2,b
43,9,3,g
44,9,4,r
45,10,5,b
46,10,1,y
47,10,2,b
48,10,3,g
49,10,4,r
50,11,1,g
51,11,5,y
52,11,2,y
53,11,3,g
54,11,4,r
55,12,1,g
56,12,5,b
57,12,2,y
58,12,3,g
59,12,4,r
60,13,5,g
61,13,1,b
62,13,2,y
63,13,3,g
64,13,4,r
65,14,1,b
66,14,5,y
67,14,2,y
68,14,3,g
69,14,4,r
70,15,5,g
71,15,1,y
72,15,2,r
73,15,3,b
74,15,4,r
75,16,5,g
76,16,1,y
77,16,2,g
78,16,3,b
79,16,4,r
80,17,5,g
81,17,1,b
82,17,2,r
83,17,3,b
84,17,4,r
85,18,5,g
86,18,1,b
87,18,2,y
88,18,3,b
89,18,4,r
90,19,5,g
91,19,1,b
92,19,2,g
93,19,3,b
94,19,4,r
95,20,1,g
96,20,5,b
97,20,2,r
98,20,3,b
99,20,4,r
100,21,5,b
101,21,1,y
102,21,2,r
103,21,3,b
104,21,4,r
105,22,5,b
106,22,1,y
107,22,2,g
108,22,3,b
109,22,4,r
110,23,1,g
111,23,5,b
112,23,2,y
113,23,3,b
114,23,4,r
115,24,1,g
116,24,5,y
117,24,2,r
118,24,3,b
119,24,4,r
120,25,1,b
121,25,5,y
122,25,2,r
123,25,3,b
124,25,4,r
125,26,1,b
126,26,5,y
127,26,2,g
128,26,3,b
129,26,4,r
130,27,1,g
131,27,5,y
132,27,2,y
133,27,3,b
134,27,4,r
135,28,1,b
136,28,5,y
137,28,2,y
138,28,3,b
139,28,4,r
140,29,1,g
141,29,5,y
142,29,2,b
143,29,3,y
144,29,4,r
145,30,1,g
146,30,5,y
147,30,2,r
148,30,3,y
149,30,4,r
150,31,5,g
151,31,1,y
152,31,2,b
153,31,3,y
154,31,4,r
155,32,5,g
156,32,1,y
157,32,2,g
158,32,3,y
159,32,4,r
160,33,5,g
161,33,1,y
162,33,2,r
163,33,3,y
164,33,4,r
165,34,1,g
166,34,5,b
167,34,2,b
168,34,3,y
169,34,4,r
170,35,5,b
171,35,1,y
172,35,2,b
173,35,3,y
174,35,4,r
175,36,1,g
176,36,5,b
177,36,2,r
178,36,3,y
179,36,4,r
180,37,5,b
181,37,1,y
182,37,2,r
183,37,3,y
184,37,4,r
185,38,5,b
186,38,1,y
187,38,2,g
188,38,3,y
189,38,4,r
190,39,5,g
191,39,1,b
192,39,2,r
193,39,3,y
194,39,4,r
195,40,5,g
196,40,1,b
197,40,2,g
198,40,3,y
199,40,4,r
200,41,1,b
201,41,5,y
202,41,2,r
203,41,3,y
204,41,4,r
205,42,1,b
206,42,5,y
207,42,2,g
208,42,3,y
209,42,4,r
210,43,5,r
211,43,1,g
212,43,2,b
213,43,3,r
214,43,4,g
215,44,1,g
216,44,5,y
217,44,2,b
218,44,3,r
219,44,4,g
220,45,5,r
221,45,1,g
222,45,2,b
223,45,3,y
224,45,4,g
225,46,5,r
226,46,1,g
227,46,2,r
228,46,3,y
229,46,4,g
230,47,1,g
231,47,5,y
232,47,2,b
233,47,3,y
234,47,4,g
235,48,1,g
236,48,5,y
237,48,2,r
238,48,3,y
239,48,4,g
240,49,5,r
241,49,1,g
242,49,2,y
243,49,3,r
244,49,4,g
245,50,1,g
246,50,5,y
247,50,2,y
248,50,3,r
249,50,4,g
250,51,5,r
251,51,1,g
252,51,2,y
253,51,3,b
254,51,4,g
255,52,5,r
256,52,1,g
257,52,2,r
258,52,3,b
259,52,4,g
260,53,1,g
261,53,5,y
262,53,2,y
263,53,3,b
264,53,4,g
265,54,1,g
266,54,5,y
267,54,2,r
268,54,3,b
269,54,4,g
270,55,5,r
271,55,1,b
272,55,2,y
273,55,3,b
274,55,4,g
275,56,1,b
276,56,5,y
277,56,2,y
278,56,3,b
279,56,4,g
280,57,5,r
281,57,1,b
282,57,2,y
283,57,3,r
284,57,4,g
285,58,1,b
286,58,5,y
287,58,2,y
288,58,3,r
289,58,4,g
290,59,5,r
291,59,1,b
292,59,2,r
293,59,3,b
294,59,4,g
295,60,5,r
296,60,1,b
297,60,2,r
298,60,3,y
299,60,4,g
300,61,1,b
301,61,5,y
302,61,2,r
303,61,3,b
304,61,4,g
305,62,1,b
306,62,5,y
307,62,2,r
308,62,3,y
309,62,4,g
310,63,1,g
311,63,5,b
312,63,2,y
313,63,3,b
314,63,4,g
315,64,1,g
316,64,5,b
317,64,2,r
318,64,3,b
319,64,4,g
320,65,1,g
321,65,5,b
322,65,2,b
323,65,3,r
324,65,4,g
325,66,1,g
326,66,5,b
327,66,2,y
328,66,3,r
329,66,4,g
330,67,1,g
331,67,5,b
332,67,2,b
